#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
096|15-our-holy-father-paul-of-latros| Our Holy Father Paul of Latros. ||||||||||||||||||||||||||||||
097|15-st-stephen-the-confessor-of-sourozh| St Stephen the Confessor of Sourozh. ||||||||||||||||||||||||||||||
098|15-the-hieromartyr-eleutherius| The Hieromartyr Eleutherius. ||||||||||||||||||||||||||||||
099|16-holy-martyr-boniface|The Holy Martyr Boniface.||||||||||||||||||||||||||||||
100|16-holy-martyr-sebastian-and-those-with-him|The Holy Martyr Sebastian and those with him.||||||||||||||||||||||||||||||
101|16-holy-prophet-haggai|The Holy Prophet Haggai.||||||||||||||||||||||||||||||
102|16-our-holy-fathers-the-new-martyrs-paisius-and-habakkuk-avakum|Our Holy Fathers, the New Martyrs Paisius and Habakkuk (Avakum).||||||||||||||||||||||||||||||
103|16-st-boniface-the-merciful-bishop-of-ferentino|St Boniface the Merciful, Bishop of Ferentino.||||||||||||||||||||||||||||||
104|16-st-modestus-patriarch-of-jerusalem|St Modestus, Patriarch of Jerusalem.||||||||||||||||||||||||||||||
105|16-st-nicolas-chrysoverges-patriarch-of-constantinople| St Nicolas Chrysoverges, Patriarch of Constantinople. ||||||||||||||||||||||||||||||
106|16-st-theophano-the-empress| St Theophano the Empress. ||||||||||||||||||||||||||||||
107|16-the-holy-prophet-haggai| The Holy Prophet Haggai. ||||||||||||||||||||||||||||||
108|17-our-holy-father-daniel| Our Holy Father Daniel. ||||||||||||||||||||||||||||||
109|17-our-holy-fathers-the-new-martyrs-paisius-and-habakkuk-avakum|Our Holy Fathers, the New Martyrs Paisius and Habakkuk (Avakum).||||||||||||||||||||||||||||||
110|17-our-holy-fathers-the-new-martyrs-paisiushabakkuk| Our Holy Fathers, the New Martyrs Paisius and Habakkuk (Avakum). ||||||||||||||||||||||||||||||
111|18-holy-martyr-sebastian-and-those-with-him|The Holy Martyr Sebastian and those with him.||||||||||||||||||||||||||||||
112|18-st-florus-bishop-of-aminsus| St Florus, Bishop of Aminsus. ||||||||||||||||||||||||||||||
113|18-st-modestus-patriarch-of-jerusalem| St Modestus, Patriarch of Jerusalem. ||||||||||||||||||||||||||||||
114|18-the-holy-martyr-sebastianthose-with-him| The Holy Martyr Sebastian and those with him. ||||||||||||||||||||||||||||||
115|19-holy-martyr-boniface|The Holy Martyr Boniface.||||||||||||||||||||||||||||||
116|19-our-holy-father-elias-of-murom| Our Holy Father Elias of Murom. ||||||||||||||||||||||||||||||
117|19-st-boniface-the-merciful-bishop-of-ferentino| St Boniface the Merciful, Bishop of Ferentino. ||||||||||||||||||||||||||||||
118|19-st-gregory-bishop-of-omir| St Gregory, Bishop of Omir. ||||||||||||||||||||||||||||||
119|19-the-holy-martyr-boniface| The Holy Martyr Boniface. ||||||||||||||||||||||||||||||
120|20-hieromartyr-ignatius-the-god-bearer-bishop-of-antioch|The Hieromartyr Ignatius the God-Bearer, Bishop of Antioch.||||||||||||||||||||||||||||||
121|20-st-danilo-archbishop-of-serbia| St Danilo, Archbishop of Serbia. ||||||||||||||||||||||||||||||
122|20-the-hieromartyr-ignatius-the-god-bearer-bishop-of-antioch| The Hieromartyr Ignatius the God-Bearer, Bishop of Antioch. ||||||||||||||||||||||||||||||
123|21-holy-and-great-martyr-anastasia-the-deliverer-from-bonds-and-those-with-her|The Holy and Great Martyr Anastasia the Deliverer from Bonds, and those with her.||||||||||||||||||||||||||||||
124|21-holy-martyr-juliana-and-the-630-martyrs-with-her|The Holy Martyr Juliana, and the 630 martyrs with her.||||||||||||||||||||||||||||||
125|21-holy-martyr-themistocies|The Holy Martyr Themistocies.||||||||||||||||||||||||||||||
126|21-st-peter-the-wonderworker-metropolitan-of-russia| St Peter the Wonderworker, Metropolitan of Russia. ||||||||||||||||||||||||||||||
127|21-the-holy-martyr-julianathe-630-martyrs-with-her| The Holy Martyr Juliana, and the 630 martyrs with her. ||||||||||||||||||||||||||||||
128|21-the-holy-martyr-themistocies| The Holy Martyr Themistocies. ||||||||||||||||||||||||||||||
129|22-holy-and-great-martyr-anastasia-the-deliverer-from-bonds-and-those-with-her|The Holy and Great Martyr Anastasia the Deliverer from Bonds, and those with her.||||||||||||||||||||||||||||||
130|22-holy-martyr-theodota-with-her-three-children|The Holy Martyr Theodota with her three Children.||||||||||||||||||||||||||||||
131|22-the-holy-martyr-theodota-with-her-three-children| The Holy Martyr Theodota with her three Children. ||||||||||||||||||||||||||||||
132|22-the-holygreat-martyr-anastasia-the-deliverer-from-bondsthose-with-her| The Holy and Great Martyr Anastasia the Deliverer from Bonds, and those with her. ||||||||||||||||||||||||||||||
133|23-our-holy-father-antiochus-a-monk-of-palestine|Our Holy Father Antiochus, a monk of Palestine||||||||||||||||||||||||||||||
134|23-our-holy-father-nahum-the-wonderworker-of-ochrid| Our Holy Father Nahum, the Wonderworker of Ochrid. ||||||||||||||||||||||||||||||
135|23-our-holy-mother-the-martyr-eugenia-and-those-with-her|Our Holy Mother, the Martyr Eugenia, and those with her.||||||||||||||||||||||||||||||
136|23-st-niphon-the-wonderworker| St Niphon the Wonderworker. ||||||||||||||||||||||||||||||
137|23-ten-holy-martyrs-of-crete|The Ten Holy Martyrs of Crete.||||||||||||||||||||||||||||||
138|23-the-ten-holy-martyrs-of-crete| The Ten Holy Martyrs of Crete. ||||||||||||||||||||||||||||||
139|24-holy-new-monk-martyr-achmed|The Holy New Monk-Martyr Achmed ||||||||||||||||||||||||||||||
140|24-our-holy-father-antiochus-a-monk-of-palestine|Our Holy Father Antiochus, a monk of Palestine||||||||||||||||||||||||||||||
141|24-our-holy-father-nicolas-the-soldier| Our Holy Father Nicolas the Soldier. ||||||||||||||||||||||||||||||
142|24-our-holy-mother-the-martyr-eugenia-and-those-with-her|Our Holy Mother, the Martyr Eugenia, and those with her.||||||||||||||||||||||||||||||
143|24-our-holy-mother-the-martyr-eugeniathose-with-her| Our Holy Mother, the Martyr Eugenia, and those with her. ||||||||||||||||||||||||||||||
144|25-general-commemoration-of-the-most-holy-mother-of-god|The General Commemoration of the Most Holy Mother of God.||||||||||||||||||||||||||||||
145|25-holy-protomartyr-stephen-the-archdeacon|The Holy Protomartyr Stephen the Archdeacon.||||||||||||||||||||||||||||||
146|25-nativity-of-our-lord-and-god-and-saviour-jesus-christ|The Nativity of our Lord and God and Saviour Jesus Christ.||||||||||||||||||||||||||||||
147|25-our-holy-father-constantine-of-synnada|Our Holy Father Constantine of Synnada.||||||||||||||||||||||||||||||
148|25-our-holy-father-evarestus|Our Holy Father Evarestus.||||||||||||||||||||||||||||||
149|25-the-nativity-of-our-lordgodsaviour-jesus-christ| The Nativity of our Lord and God and Saviour Jesus Christ. ||||||||||||||||||||||||||||||
150|26-commemoration-of-the-flight-into-egypt| Commemoration of the Flight into Egypt ||||||||||||||||||||||||||||||
151|26-general-commemoration-of-the-most-holy-mother-of-god|The General Commemoration of the Most Holy Mother of God.||||||||||||||||||||||||||||||
152|26-our-holy-father-constantine-of-synnada| Our Holy Father Constantine of Synnada. ||||||||||||||||||||||||||||||
153|26-our-holy-father-evarestus| Our Holy Father Evarestus. ||||||||||||||||||||||||||||||
154|26-st-euthymius-the-confessor-bishop-of-sardis| St Euthymius the Confessor, Bishop of Sardis. ||||||||||||||||||||||||||||||
155|26-the-general-commemoration-of-the-most-holy-mother-of-god| The General Commemoration of the Most Holy Mother of God. ||||||||||||||||||||||||||||||
156|27-holy-protomartyr-stephen-the-archdeacon|The Holy Protomartyr Stephen the Archdeacon.||||||||||||||||||||||||||||||
157|27-our-holy-fathers-the-martyrs-theodore-and-theophanes-the-branded|Our Holy Fathers, the Martyrs Theodore and Theophanes the Branded.||||||||||||||||||||||||||||||
158|27-our-holy-fathers-the-martyrs-theodoretheophanes-the-branded| Our Holy Fathers, the Martyrs Theodore and Theophanes the Branded. ||||||||||||||||||||||||||||||
159|27-the-holy-protomartyr-stephen-the-archdeacon| The Holy Protomartyr Stephen the Archdeacon. ||||||||||||||||||||||||||||||
160|28-14000-holy-children-in-bethlehem|The 14,000 Holy Children in Bethlehem.||||||||||||||||||||||||||||||
161|28-20000-holy-martyrs-of-nicomedia|The 20,000 Holy Martyrs of Nicomedia.||||||||||||||||||||||||||||||
162|28-holy-apostle-timon|The Holy Apostle Timon.||||||||||||||||||||||||||||||
163|28-holy-martyr-anysia|The Holy Martyr Anysia.||||||||||||||||||||||||||||||
164|28-holy-martyr-domna|The Holy Martyr Domna.||||||||||||||||||||||||||||||
165|28-our-holy-father-simon-the-outpourer-of-myrrh| Our Holy Father Simon the Outpourer of Myrrh. ||||||||||||||||||||||||||||||
166|28-our-holy-father-the-martyr-gideon|Our Holy Father, the Martyr Gideon.||||||||||||||||||||||||||||||
167|28-our-holy-father-the-martyr-zoticus-protector-of-the-poor|Our Holy Father, the Martyr Zoticus, Protector of the Poor.||||||||||||||||||||||||||||||
168|28-our-holy-fathers-mark-the-gravedigger-and-theophilus-the-weeper|Our Holy Fathers Mark the Gravedigger and Theophilus the Weeper.||||||||||||||||||||||||||||||
169|28-our-holy-mother-melanie-the-roman|Our Holy Mother Melanie the Roman.||||||||||||||||||||||||||||||
170|28-the-20000-holy-martyrs-of-nicomedia| The 20,000 Holy Martyrs of Nicomedia. ||||||||||||||||||||||||||||||
171|28-the-holy-martyr-domna| The Holy Martyr Domna. ||||||||||||||||||||||||||||||
172|29-14000-holy-children-in-bethlehem|The 14,000 Holy Children in Bethlehem.||||||||||||||||||||||||||||||
173|29-our-holy-father-marcellus| Our Holy Father Marcellus. ||||||||||||||||||||||||||||||
174|29-our-holy-fathers-mark-the-gravedigger-and-theophilus-the-weeper|Our Holy Fathers Mark the Gravedigger and Theophilus the Weeper.||||||||||||||||||||||||||||||
175|29-our-holy-fathers-mark-the-gravediggertheophilus-the-weeper| Our Holy Fathers Mark the Gravedigger and Theophilus the Weeper. ||||||||||||||||||||||||||||||
176|29-the-14000-holy-children-in-bethlehem| The 14,000 Holy Children in Bethlehem. ||||||||||||||||||||||||||||||
177|30-holy-apostle-timon|The Holy Apostle Timon.||||||||||||||||||||||||||||||
178|30-holy-martyr-anysia|The Holy Martyr Anysia.||||||||||||||||||||||||||||||
179|30-our-holy-father-the-martyr-gideon| Our Holy Father, the Martyr Gideon. ||||||||||||||||||||||||||||||
180|30-our-holy-mother-theodora-of-caesarea| Our holy Mother Theodora of Caesarea. ||||||||||||||||||||||||||||||
181|30-our-holy-mother-theodora-of-constantinople| Our Holy Mother Theodora of Constantinople. ||||||||||||||||||||||||||||||
182|30-the-holy-apostle-timon| The Holy Apostle Timon. ||||||||||||||||||||||||||||||
183|30-the-holy-martyr-anysia| The Holy Martyr Anysia. ||||||||||||||||||||||||||||||
184|31-blessed-theophylact-archbishop-of-ochrid| Blessed Theophylact, Archbishop of Ochrid. ||||||||||||||||||||||||||||||
185|31-holy-and-righteous-joseph-king-david-and-james-the-lords-brother|Holy and Righteous Joseph, King David and James the Lord's Brother.||||||||||||||||||||||||||||||
186|31-holyrighteous-joseph-king-davidjames-the-lord's-brother| Holy and Righteous Joseph, King David and James the Lord's Brother. ||||||||||||||||||||||||||||||
187|31-our-holy-father-the-martyr-zoticus-protector-of-the-poor| Our Holy Father, the Martyr Zoticus, Protector of the Poor. ||||||||||||||||||||||||||||||
