#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
023|prison-ministry-letters_2016-12-24+questions-about-the-creed-and-salvation|Letter to a prisoner: Questions about the creed, baptism, infant baptism and salvation (Word DOC format)|||||||||||||||||2016-12-24 |||||||||||||
024|prison-ministry-letters_201609-29+about-complaining-about-our-problems|Prison Ministry (HTML format)|||||||||||||||||About Complaining About Our Problems 201609-29 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-01-02+end-of-year-letter-to-donors-and-friends.pdf#Not your typical Christmas end of year letter. A letter  sent to our donors, full of interesting information about our prison ministry End of year Letter from St Joseph the All-Comely Texas Prison Ministry, with Gratitude to all our donors. (Adobe PDF format) 2017-01-02 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-01-26+when-people-do-not-forgive-you+when-you-stillfeel-bad-about-your-sins-and-john-of-karpathos.html#This letter tries to answer a question most of us have. It includes a discourse on two passeges form St John Karpathos and Numbers 12:1-15 What do you do when someone will not forgive you? What do you do when you still feel bad about past sins? Letter to a prisoner (HTML format) When People Do Not Forgive You When You Stillfeel Bad About Your Sins And John Of Karpathos 2017-01-26 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-01-27+fight-struggle-commit+prayer-for-others.pdf Prison Ministry (Adobe PDF format) Fight Struggle Commit Prayer For Others 2017-01-27 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-02-10+the-super-bowl-as-a-metaphor.html The Super Bowl as a Metaphor (HTML format) The Super Bowl As A Metaphor 2017-02-10 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-04-04+struggle-esp-against-lust+lazarus-sat-and-palm-sun-sermons.pdf Letter to a prisoner. Struggle, esp against unforgivness and bitterness, lust and self-abuse. Lazarus Sat and Palm Sunday sermons.  (Adobe PDF format) 2017-04-04 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-05-31+orthodox-theology-fallen-nature-or-sin-nature.html#It is important to understand our nature, and how Jesus Christ assumed our nature, and made it capable of perfection. All these things are elucidated in answering a question from a prisoner about the Protestant term &quot;sin nature&quot;. Orthodox theology and &quot;sin nature&quot; vs &quot;fallen nature&quot; (HTML format) Letter to a prisoner.  2017-05-31 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-02+call-no-man-father+nature-ofothe-priesthood.html A letter explaining the nature of the priesthood and why we call priests &quot;father&quot; (HTML format) Call No Man Father Nature Of The Priesthood 2017-06-02 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-02+guarding-sexual-continence+fighting-thoughts.pdf Prison Ministry (Adobe PDF format) Guarding Sexual Continence Fighting Thoughts 2017-06-02 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-09+fasting-in-prison+do-what-you-can-do-to-become-able-to-do-what-you-cannot-do.html#Letter to a prisoner, talking about fasting in prison and the necessity to do the things we can do. Do the things you can do, so that you can be given grace to do the things you cannot do. Fasting in prison  (HTML format) Letter to a prisoner 2017-06-09 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-10+how-do-we-get-rid-of-regret-and-other-addictions+the-Kingdom-of-heaven-and-violence-which-is-prayer.html#Discussion of the violence (prayer and our actions) needed to rid ourselves of the most difficult addictions - regret, anger, etc.  How do we get rid of regret and other ADDICTIONS The Kingdom of heaven, and violence, which is prayer.  (HTML format) Letter to a prisoner 2017-06-10 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-10+how-do-we-get-rid-of-regret-and-other-addictions+the-kingdom-of-heaven-and-violence-which-is-prayer.html#Discussion of the violence (prayer and our actions) needed to rid ourselves of the most difficult addictions - regret, anger, etc.  How do we get rid of regret and other ADDICTIONS The Kingdom of heaven, and violence, which is prayer.  (HTML format) Letter to a prisoner 2017-06-10 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-06-13+our-pre-human-condition+grief.doc Prison Ministry (Word DOC format) Our Pre Human Condition Grief 2017-06-13 |||||||||||||
025|prison-ministry-letters_2017-06-21+daniel-holland-an-old-soul+son-brother-uncle-friend-christian|Prison Ministry (Word DOC format)|||||||||||||||||Daniel Holland An Old Soul Son Brother Uncle Friend Christian 2017-06-21 |||||||||||||
026|prison-ministry-letters_2017-10-02+recovering-from-losing-a-son+taking-on-the-pain-of-others|Letter to a prisoner. Losing sons, dealing with loss, as Christians. Taking on pain decreases personal pain. (HTML format)|||Martyrs And Personal Testimony||||||||||||||2017-10-02 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-10-31+symbol-of-faith-nicholas-and-arius-the-reformation-god-changing-his-mind-words-mean-things.html Letter to a prisoner: The symbol of faith, St. Nicholas and Arius, the Reformation, God changing his mind, words mean things. (HTML format) 2017-10-31 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2017-11-23+knowing-the-true-nature-of-things-salvation-with-thanksgiving.html#Letter to a prisoner, on American Thanksgiving. Salvation is to know the true nature of things, and naturally, we would always be giving thanks to God in this condition. A spiritual exegesis of two texts read during liturgy on Thanksgiving, 2017:Luke 13:1-9 &amp; Luke 17:11-19 (The Galileans whose blood was mixed with their sacrifices &amp; the tower of Siloam, and the healing of the ten lepers) Knowing the true nature of things, and therefore, having salvation with thanksgiving.  (HTML format) Luke 13:1-9 :  Luke 17:11-19 2017-11-23 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+ascesis-in-prison+st-marina-marinos.pdf Prison Ministry (Adobe PDF format) Ascesis In Prison St Marina Marinos 2018 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+good-samaritan+why-would-god-want-to-have-communion-with-me.pdf Prison Ministry (Adobe PDF format) Good Samaritan Why Would God Want To Have Communion With Me 2018 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+nativity-2019-card-insert.pdf Prison Ministry (Adobe PDF format) Nativity 2019 Card Insert 2018 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+when-we-do-not-feel-god-or-his-mercy.pdf Prison Ministry (Adobe PDF format) When We Do Not Feel God Or His Mercy 2018 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-01-05+fighting-sexual-sin+intercessory-prayer.html#A letter to a prisoner, talkling about Battling sexual sin. Intercessory prayer. We must weep at night. Commemorations in proskimidie. Other topics. Prison Ministry (HTML format) Fighting Sexual Sin Intercessory Prayer 2018-01-05 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-02-23+battling-thoughts+taking-the-kingdom-of-heaven-by-violence.pdf Prison Ministry (Adobe PDF format) Battling Thoughts Taking The Kingdom Of Heaven By Violence 2018-02-23 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-02-26+goals-during-great-lent+thoughts-actions-fasting.pdf Prison Ministry (Adobe PDF format) Goals During Great Lent Thoughts Actions Fasting 2018-02-26 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-04-08+meaning-of-pascha-paschal-joy-like-a-pelican-bright-week-instructions.pdf Prison Ministry (Adobe PDF format) Meaning Of Pascha Paschal Joy Like A Pelican Bright Week Instructions 2018-04-08 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+story-of-a-self-reliant-boy+and-the-farmer.pdf The story of the transformation of a self-reliant boy to a God-reliant man. A letter from a prisoner (Adobe PDF format) 2018-06-07 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+does-god-punish-sinners.html Does God punish sinners? Letter to a prisoner.  (HTML format) 2018-06-14 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+what-is-judgment-vs-pointing-out-the-facts+is-judgment-different-than-opinion.pdf#Letter to a prisoner answering his questions: What is judgment and what is pointing out the facts? Is judgment different than opinion? Also, the prayer of the prostitute, as told by St Seraphim of Sarov. What is judgment and what is pointing out the facts? Is judgment different than opinion?  Prayer of the prostitute (Adobe PDF format) 2018-07-21 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-07-27+how-do-we-find-purpose-in-suffering.pdf Prison Ministry (Adobe PDF format) How Do We Find Purpose In Suffering 2018-07-27 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-09-10+inmate-ministry+pray-based-on-your-past.pdf Prison Ministry (Adobe PDF format) Inmate Ministry Pray Based On Your Past 2018-09-10 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018-09-10+monasticism-in-prison.pdf#Letter to a prisoner who wants to become a monk. Visible vs invisible things. About Monasticism in prison, and invisible vs visible things.  (Adobe PDF format) 2018-09-10 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+give-me-hope.pdf#Letter to a prisoner: &quot;Can you offer me any hope?&quot; Perhaps an unexpected answer to this question, plus two wonderful stories that show that there are always surprises and joy in a life well lived.  Letter to a prisoner: &quot;Can you offer me any hope?&quot; (Adobe PDF format) 2018-10-26 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2018+we-are-not-carrrying-our-cross-to-nowhere.pdf Letter to a Prisoner. We are not carrying our cross to nowhere. Asking the right questions. (Adobe PDF format) 2018-10-26 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019+bible-and-the-church+jewish-practices.pdf Prison Ministry (Adobe PDF format) Bible And The Church Jewish Practices 2019 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019+our-purpose-ot-church-traditions-what-is-sin.pdf Prison Ministry (Adobe PDF format) Our Purpose Ot Church Traditions What Is Sin 2019 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019+report-02-of-ministry-trip-to-kenya.pdf Prison Ministry (Adobe PDF format) Report 02 Of Ministry Trip To Kenya 2019 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019+report-of-ministry-trip-to-kenya.pdf Prison Ministry (Adobe PDF format) Report Of Ministry Trip To Kenya 2019 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-05-17+widow-and-unjust-judge+increase-our-faith.pdf Prison Ministry (Adobe PDF format) Widow And Unjust Judge Increase Our Faith 2019-05-17 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-07-15+apostles-peter-and-paul.pdf Prison Ministry (Adobe PDF format) Apostles Peter And Paul 2019-07-15 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-07-26+3-most-important-questions+martyrs-and-personal-testimony.pdf Prison Ministry (Adobe PDF format) 3 Most Important Questions 2019-07-26 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-08-13.pdf Prison Ministry (Adobe PDF format) 2019-08-13 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-10-30+spiritual-warfare-and-apathy+becoming-a-natural-human-being.pdf Letter to a prisoner. Spiritual warfare and experiencing apathy. A “parable” by Aretha Franklin: “Natural Woman” (Adobe PDF format) 2019-10-30 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-11-03+rich-man-and-lazarus+we-must-do-what-we-can-do.pdf Letter to a Prisoner. The Rich Man and Lazarus. We must do what can do.  (Adobe PDF format) 2019-11-03 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-11-07+life-is-in-our-thoughts+ordinary-days.pdf Letter to a Prisoner. Our life is lived in our thoughts. Amazing things happen on ordinary days. (Adobe PDF format) 2019-11-07 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-11-25+prayer-in-a-sinful-person+john-the-dwarf.pdf#Letter to all the prisoners I correspond with about the power of prayer, even in a sinful person, and the sayings of St John the Dwarf. Letter to a prisoner: Hitting the wall, the power of prayer even in a sinful person, sayings of St John the Dwarf.  (Adobe PDF format) 2019-11-25 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-12-01+why-and-how-to-fast-in-prison+do-what-you-can-do.pdf#A letter written for all the prisoners I write to, before I travelled to Uganda. Prison Ministry Totals – 2019. Why and how to fast in prison. Always do what you can do! St John Chrysostom on true fasting. Gleanings from the Holy Fathers – Fasting. Top 20 Spiritual Tips by His Beatitude Metropolitan Onuphrius Letter to a prisoner. Prison Ministry Totals – 2019. Why and how to fast in prison (Adobe PDF format) 2019-12-01 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2019-12-08+praying-at-sunrise-be-patient-and-be-the-surf.pdf#Letter to a Prisoner. Praying at a sunrise. Be patient and be the surf!Is Jesus speaking symbolically or literally about His flesh in John, Chapter 6? Yes. Reminiscences of Elder Dobri Dobrev. BE MINDFUL OF DEATH. God Has Entered the Bosom of Human Life - St. Justin of Chelije. Emmanuel – “God is with us” – means we will never again be lonely. Letter to a Prisoner. Praying at a sunrise. Be patient and be the surf! (Adobe PDF format) 2019-12-08 END:SUB:Letter to a prisoner |||||||||||||
027|prison-ministry-visits_2013-11-06+prison-visit+racism-and-prayer.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Racism And Prayer 2013-11-06 |||||||||||||
028|prison-ministry-visits_2013-11-09+i-have-said-these-things-to-you-in-order-that-whenever-the-hour-should-come_john16-4-john16-12.mp3|Prison Ministry (mp3 format)|||||||||||||||||I Have Said These Things To You In Order That Whenever The Hour Should Come John 16-4-John 16-12 2013-11-09 |||||||||||||
029|prison-ministry-visits_2014-01-17+prison-visit-report.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Report 2014-01-17 |||||||||||||
030|prison-ministry-visits_2014-04-23+a-paschal-prison-visit+letters-matter-everything-matters-sometimes-it-takes-a-long-time.mp3|Prison Ministry (mp3 format)|||||||||||||||||A Paschal Prison Visit Letters Matter Everything Matters Sometimes It Takes A Long Time 2014-04-23 |||||||||||||
031|prison-ministry-visits_2014-08-20+prison-visit+transfiguration-prayer-on-the-eighth-day-christ-is-in-our-midst-kissing-the-priests-hand-excommunication.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Transfiguration Prayer On The Eighth Day Christ Is In Our Midst Kissing The Priests Hand Excommunication 2014-08-20 |||||||||||||
032|prison-ministry-visits_2014-09-24+prison-visit+solitary-confinement-just-show-up-biblical-literacy-keep-it-simple.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Solitary Confinement Just Show Up Biblical Literacy Keep It Simple 2014-09-24 |||||||||||||
