#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
071|13-st-sava-archbishop-of-serbia|St Sava, Archbishop of Serbia. ||||||||||||||||||||||||||||||
072|13-the-holy-martyrs-hermylas-and-stratonicus|THE HOLY MARTYRS HERMYLAS AND STRATONICUS||||||||||||||||||||||||||||||
073|13-the-holy-martyrs-hermylasstratonicus|The Holy Martyrs Hermylas and Stratonicus. ||||||||||||||||||||||||||||||
074|13-the-venerable-maximus-kapsokalivitos|THE VENERABLE MAXIMUS KAPSOKALIVITOS||||||||||||||||||||||||||||||
075|14-saint-hilary|SAINT HILARY||||||||||||||||||||||||||||||
076|14-saint-nina|SAINT NINA||||||||||||||||||||||||||||||
077|14-saint-sava-|SAINT SAVA of Serbia||||||||||||||||||||||||||||||
078|14-venerable-martyrs|Venerable Martyrs Of Sinai And Raithu||||||||||||||||||||||||||||||
079|15-our-holy-father-gabriel-of-lesnov|Our Holy Father Gabriel of Lesnov. ||||||||||||||||||||||||||||||
080|15-our-holy-father-john|Our Holy Father John (The Hut-Dweller). ||||||||||||||||||||||||||||||
081|15-our-holy-father-paul-of-thebes|Our Holy Father Paul of Thebes. ||||||||||||||||||||||||||||||
082|15-the-holy-martyr-pansophius|The Holy Martyr Pansophius. ||||||||||||||||||||||||||||||
083|15-the-venerable-gabriel-of-lesnov|THE VENERABLE GABRIEL OF LESNOV||||||||||||||||||||||||||||||
084|15-venerable-john-kushchnik-|VENERABLE JOHN KUSHCHNIK ||||||||||||||||||||||||||||||
085|15-venerable-paul-of-thebes|VENERABLE PAUL OF THEBES||||||||||||||||||||||||||||||
086|16-our-holy-father-romil|Our Holy Father Romil. ||||||||||||||||||||||||||||||
087|16-our-holy-father-the-martyr-damascene-of-gabrovo|Our Holy Father, the Martyr Damascene of Gabrovo. ||||||||||||||||||||||||||||||
088|16-saint-peter-the-apostle-|SAINT PETER THE APOSTLE ||||||||||||||||||||||||||||||
089|16-the-holy-apostle-peter|The Holy Apostle Peter. ||||||||||||||||||||||||||||||
090|16-the-holy-martyrs-speusippus-eleusippus-meleusippus-andtheir-grandmother-leonilla|The Holy Martyrs Speusippus, Eleusippus, Meleusippus andtheir grandmother Leonilla. ||||||||||||||||||||||||||||||
091|16-the-holy-martyrs-speusippus|THE HOLY MARTYRS SPEUSIPPUS||||||||||||||||||||||||||||||
092|16-the-venerable-martyr-damaskin-of-gabrovo|THE VENERABLE MARTYR DAMASKIN OF GABROVO||||||||||||||||||||||||||||||
093|16-the-venerable-romil|THE VENERABLE ROMIL||||||||||||||||||||||||||||||
094|17-our-holy-father-antony-the-great|Our Holy Father Antony the Great. ||||||||||||||||||||||||||||||
095|17-the-holy-emperor-theodosius-the-great|The Holy Emperor Theodosius the Great. ||||||||||||||||||||||||||||||
096|17-the-holy-martyr-george-the-new-of-ioannina|The Holy Martyr George the New of Ioannina. ||||||||||||||||||||||||||||||
097|17-the-holy-neo|THE HOLY NEO||||||||||||||||||||||||||||||
098|17-venerable-anthony-the-great|VENERABLE ANTHONY THE GREAT||||||||||||||||||||||||||||||
099|18-saint-athanasius-the-great|SAINT ATHANASIUS THE GREAT||||||||||||||||||||||||||||||
100|18-saint-maxim|SAINT MAXIM||||||||||||||||||||||||||||||
101|18-st-athanasius-the-great-archbishop-of-alexandria|St Athanasius the Great, Archbishop of Alexandria. ||||||||||||||||||||||||||||||
102|18-st-maxim-archbishop-of-wallachia|St Maxim, Archbishop of Wallachia. ||||||||||||||||||||||||||||||
103|19-arsenius-bishop-of-corfu|St. Arsenius, Bishop of Corfu. ||||||||||||||||||||||||||||||
104|19-blessed-theodore-the-fool-for-christ-of-novgorod|Blessed Theodore, the Fool for Christ of Novgorod. ||||||||||||||||||||||||||||||
105|19-blessed-theodore|BLESSED THEODORE||||||||||||||||||||||||||||||
106|19-our-holy-father-macarius-of-alexandria|Our Holy Father Macarius of Alexandria. ||||||||||||||||||||||||||||||
107|19-our-holy-father-macarius-the-great|Our Holy Father Macarius the Great. ||||||||||||||||||||||||||||||
108|19-saint-arsenius|SAINT ARSENIUS||||||||||||||||||||||||||||||
109|19-saint-mark|SAINT MARK OF EPHESUS||||||||||||||||||||||||||||||
110|19-stmark-archbishop-of-ephesus|StMark, Archbishop of Ephesus. ||||||||||||||||||||||||||||||
111|19-venerable-macarius-the-great|VENERABLE MACARIUS THE GREAT||||||||||||||||||||||||||||||
112|19-venerable-marcarius-of-alexandria|VENERABLE MARCARIUS OF ALEXANDRIA||||||||||||||||||||||||||||||
113|20-our-holy-father-euthymius-the-great|Our Holy Father Euthymius the Great. ||||||||||||||||||||||||||||||
114|20-saint-euthymius-the-great|SAINT EUTHYMIUS THE GREAT||||||||||||||||||||||||||||||
115|20-the-holy-martyrs-innas-nirraspinnas|The Holy Martyrs Innas, Nirras and Pinnas. ||||||||||||||||||||||||||||||
116|20-the-holy-martyrs-innas|THE HOLY MARTYRS INNAS||||||||||||||||||||||||||||||
117|21-blessed-maximus-the-greek|Blessed Maximus the Greek. ||||||||||||||||||||||||||||||
118|21-blessed-maximus|BLESSED MAXIMUS||||||||||||||||||||||||||||||
119|21-our-holy-father-maximus-the-confessor|Our Holy Father Maximus the Confessor. ||||||||||||||||||||||||||||||
120|21-the-holy-female-martyr-agnes|THE HOLY FEMALE MARTYR AGNES||||||||||||||||||||||||||||||
121|21-the-holy-martyr-agnes|The Holy Martyr Agnes. ||||||||||||||||||||||||||||||
122|21-the-holy-martyr-neophytus|The Holy Martyr Neophytus. ||||||||||||||||||||||||||||||
123|21-the-holy-priest|THE HOLY MARTYR NEOPHYTUS||||||||||||||||||||||||||||||
124|21-venerable-maximus|VENERABLE MAXIMUS||||||||||||||||||||||||||||||
125|22-our-holy-father-the-martyr-anastasius|Our Holy Father, the Martyr Anastasius. ||||||||||||||||||||||||||||||
126|22-the-holy-apostle-timothy|The Holy Apostle Timothy. ||||||||||||||||||||||||||||||
127|22-the-venerable-martyr-anastasius|THE VENERABLE MARTYR ANASTASIUS||||||||||||||||||||||||||||||
128|23-commemoration-of-the-sixth-ecumenical-council|Commemoration of the Sixth Ecumenical Council. ||||||||||||||||||||||||||||||
129|23-saint-paulinus-the-merciful|SAINT PAULINUS THE MERCIFUL||||||||||||||||||||||||||||||
130|23-st-paulinus-the-merciful|St Paulinus the Merciful. ||||||||||||||||||||||||||||||
131|23-the-hieromartyr-clement-bishop-of-ancyra|The Hieromartyr Clement, Bishop of Ancyra. ||||||||||||||||||||||||||||||
132|23-the-priestly|THE HIEROMARTYR CLEMENT OF ANCYRA||||||||||||||||||||||||||||||
133|23-the-sixth-ecumenical-council-|THE SIXTH ECUMENICAL COUNCIL ||||||||||||||||||||||||||||||
134|24-our-holy-father-dionysius-of-olympus-the-wonderworker|Our Holy Father Dionysius of Olympus, the Wonderworker. ||||||||||||||||||||||||||||||
135|24-our-holy-father-macedonius|Our Holy Father Macedonius. ||||||||||||||||||||||||||||||
136|24-our-holy-father-philo-bishop-of-cyprus|Our Holy Father Philo, Bishop of Cyprus. ||||||||||||||||||||||||||||||
137|24-our-holy-mother-xenia|Our Holy Mother Xenia. ||||||||||||||||||||||||||||||
138|24-the-holy-martyr-babylas|The Holy Martyr Babylas. ||||||||||||||||||||||||||||||
139|24-the-holy|THE HOLY HIEROMARTYR BABYLAS AND HIS TWO DISCIPLES||||||||||||||||||||||||||||||
140|24-the-venerable-dionysius-of-olympus|THE VENERABLE DIONYSIUS OF OLYMPUS||||||||||||||||||||||||||||||
141|24-the-venerable-female-xenia-|THE VENERABLE FEMALE XENIA ||||||||||||||||||||||||||||||
142|24-the-venerable-macedonius|THE VENERABLE MACEDONIUS||||||||||||||||||||||||||||||
143|24-venerable-philon|VENERABLE PHILON||||||||||||||||||||||||||||||
144|25-our-holy-father-mares|Our Holy Father Mares. ||||||||||||||||||||||||||||||
145|25-our-holy-father-publius|Our Holy Father Publius. ||||||||||||||||||||||||||||||
146|25-st-gregory-the-theologian-archbishop-of-constantinople|St Gregory the Theologian, Archbishop of Constantinople. ||||||||||||||||||||||||||||||
147|25-st-gregory-the-theologian|ST GREGORY THE THEOLOGIAN||||||||||||||||||||||||||||||
148|25-the-holy-female-martyr-felicitas-and-her-seven-sons|THE HOLY FEMALE MARTYR FELICITAS AND HER SEVEN SONS||||||||||||||||||||||||||||||
149|25-the-holy-martyr-felicitasher-seven-sons|The Holy Martyr Felicitas and her seven sons. ||||||||||||||||||||||||||||||
150|25-the-venerable-mares|THE VENERABLE MARES||||||||||||||||||||||||||||||
151|25-the-venerable-publius|THE VENERABLE PUBLIUS||||||||||||||||||||||||||||||
152|26-our-holy-father-simeon-the-ancient|Our Holy Father Simeon the Ancient. ||||||||||||||||||||||||||||||
153|26-our-holy-father-xenophonour-mother-mariatheirsons-johnarcadius|Our Holy Father Xenophon and our Mother Maria, and their sons John and Arcadius. ||||||||||||||||||||||||||||||
154|26-saint-david|SAINT DAVID||||||||||||||||||||||||||||||
155|26-st-david-king-of-georgia|St David, King of Georgia (1089 - 1130). ||||||||||||||||||||||||||||||
156|26-the-venerable-xenophont-and-maria-and-their-sons-john-and-arcadius|THE VENERABLE XENOPHONT AND MARIA AND THEIR SONS JOHN AND ARCADIUS||||||||||||||||||||||||||||||
157|26-venerable-simeon-the-old-one-|VENERABLE SIMEON THE OLD ONE ||||||||||||||||||||||||||||||
158|27-our-holy-father-titus-of-the-kiev-caves|Our Holy Father Titus of the Kiev Caves. ||||||||||||||||||||||||||||||
159|27-saint-john-chrysostom|SAINT JOHN CHRYSOSTOM||||||||||||||||||||||||||||||
160|27-st-john-chrysostom-the-golden-trumpet-of-orthodoxy|St John Chrysostom, the golden trumpet of Orthodoxy. ||||||||||||||||||||||||||||||
161|27-venerable-titus-of-the-monastery-of-the-caves-in-kiev|VENERABLE TITUS OF THE MONASTERY OF THE CAVES IN KIEV||||||||||||||||||||||||||||||
162|28-our-holy-father-ephraim-of-the-kiev-caves|Our Holy Father Ephraim of the Kiev Caves. ||||||||||||||||||||||||||||||
163|28-our-holy-father-ephraim-the-syrian|Our Holy Father Ephraim the Syrian. ||||||||||||||||||||||||||||||
164|28-our-holy-father-isaac-the-syrian|Our Holy Father Isaac the Syrian. ||||||||||||||||||||||||||||||
165|28-our-holy-father-palladius|Our Holy Father Palladius. ||||||||||||||||||||||||||||||
166|28-the-venerable-ephrem-of-the-monastery-of-the-caves-in-kiev|THE VENERABLE EPHREM OF THE MONASTERY OF THE CAVES IN KIEV||||||||||||||||||||||||||||||
167|28-venerable-ephrem-the-syrian|VENERABLE EPHREM THE SYRIAN||||||||||||||||||||||||||||||
168|28-venerable-isaac-the-syrian|VENERABLE ISAAC THE SYRIAN||||||||||||||||||||||||||||||
169|28-venerable-palladius|VENERABLE PALLADIUS||||||||||||||||||||||||||||||
170|29-our-holy-father-laurence-of-the-kiev-caves|Our Holy Father Laurence of the Kiev Caves. ||||||||||||||||||||||||||||||
