#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
082|macarius-schema-bishop-and-hieroconfessor-of-malovishery|Hieroconfessor Macarius, Schema-Bishop Of Malovishery||||||||||||||||||||||||||||||
083|map-01-of-04|Http:/Www.Orthodox.Net/Saints/12apostles.Html||||||||||||||||||||||||||||||
084|margaret-martyr-abbess-of-menzelinsk|Margaret, Martyr-Abbess Of Menzelinsk||||||||||||||||||||||||||||||
085|maria-of-gatchina-nun-martyr-and-those-with-her|Nun-Martyr Maria Of Gatchina And Those With Her||||||||||||||||||||||||||||||
086|mark-bishop-and-hieromartyr-of-vladivostok|Hieromartyr Mark, Bishop Of Vladivostok||||||||||||||||||||||||||||||
087|martyr-maria-the-soldier-martyr|Martyr Maria The Soldier||||||||||||||||||||||||||||||
088|maximus-bishop-and-hieromartyr-of-serpukhov-and-those-with-him|Maximus Bishop And Hieromartyr Of Serpukhov And Those With Him||||||||||||||||||||||||||||||
089|maximus-reader-of-salsk-and-those-with-him|Reader Maximus Of Salsk And Those With Him||||||||||||||||||||||||||||||
090|methodius-bishop-and-hieromartyr-of-petropavlovsk-and-those-with-him|Hieromartyr Methodius, Bishop Of Petropavlovsk And Those With Him||||||||||||||||||||||||||||||
091|metrophanes-hieromartyr-of-mikhailov|Hieromartyr Metrophanes Of Mikhailov||||||||||||||||||||||||||||||
